date_,product_id,city_name,actual_demand,expected_demand,anomaly_score,anomaly_type,severity,action_recommendation
2022-07-06,37083,Bengaluru,3959.0,4013.38,0.725,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-06,391306,Bengaluru,3893.0,3842.05,0.6697,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-06,467649,Delhi,330.0,189.31,0.1325,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,105,Delhi,1880.0,1936.09,0.6758,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,12872,HR-NCR,4464.0,4520.86,0.6753,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,166848,Delhi,269.0,394.3,0.0897,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,19512,HR-NCR,6928.0,6976.61,0.7743,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,196281,Delhi,323.0,245.45,0.1057,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,253317,Mumbai,349.0,236.26,0.1013,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,3881,HR-NCR,3978.0,3910.86,0.8381,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,38910,Bengaluru,243.0,308.45,0.0505,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,459720,Bengaluru,271.0,680.19,0.4009,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,467648,Bengaluru,367.0,247.51,0.1101,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,469737,Delhi,127.0,180.48,0.0844,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,477787,Delhi,533.0,394.06,0.148,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,483854,Delhi,1517.0,1456.66,0.6475,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-05,4926,Delhi,178.0,272.63,0.0569,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-05,52,Delhi,2215.0,2259.93,0.7348,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,136950,Bengaluru,257.0,165.7,0.1041,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,15286,Delhi,286.0,534.56,0.2825,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,18546,HR-NCR,337.0,560.5,0.2419,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,19512,Delhi,8242.0,8193.28,0.8816,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,253317,Delhi,1341.0,906.51,0.5182,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,311059,HR-NCR,253.0,185.97,0.0451,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,339153,Mumbai,200.0,159.31,0.0732,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,369013,Bengaluru,656.0,503.22,0.195,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,383615,Delhi,157.0,206.53,0.0622,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,3898,Delhi,3855.0,3822.57,0.6984,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,394617,Delhi,378.0,565.38,0.1937,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,400105,Delhi,2473.0,2458.67,0.6497,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,43,Bengaluru,750.0,346.58,0.4002,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,436336,Bengaluru,463.0,419.11,0.1242,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,445675,Delhi,1716.0,1658.94,0.7438,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,453022,Delhi,101.0,159.31,0.0742,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,467642,Delhi,135.0,183.36,0.1187,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,467653,HR-NCR,267.0,192.7,0.0803,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,478704,Bengaluru,191.0,159.31,0.0673,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,484064,Bengaluru,176.0,244.58,0.0364,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,52,Delhi,2365.0,2435.73,0.7288,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,55360,Delhi,300.0,371.42,0.0721,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,578,Delhi,333.0,437.45,0.0596,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-04,91891,Delhi,989.0,733.44,0.3515,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-04,95032,Mumbai,401.0,325.61,0.0966,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,104887,Delhi,494.0,411.48,0.1181,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,10530,Delhi,272.0,194.84,0.0594,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,109135,Delhi,247.0,175.9,0.0618,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,11150,Delhi,1098.0,713.03,0.4492,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,114233,Bengaluru,300.0,271.25,0.0568,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,122133,Bengaluru,366.0,311.43,0.0677,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,14162,Delhi,390.0,348.9,0.0672,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,14162,HR-NCR,219.0,207.37,0.0382,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,15907,Bengaluru,705.0,314.46,0.3696,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,17748,HR-NCR,1995.0,1821.08,0.4748,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,18585,Delhi,998.0,497.68,0.5658,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,19251,Delhi,319.0,193.74,0.0999,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,19257,HR-NCR,250.0,207.87,0.0435,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,207766,HR-NCR,429.0,315.33,0.104,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,237680,Bengaluru,1816.0,1697.74,0.4071,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,238044,Bengaluru,242.0,207.37,0.0336,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,253317,Mumbai,301.0,271.25,0.032,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,329549,Bengaluru,284.0,264.25,0.0616,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,339152,Bengaluru,566.0,513.52,0.127,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,339153,Mumbai,190.0,175.9,0.0517,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,3471,Delhi,674.0,466.63,0.2432,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,352443,Bengaluru,532.0,962.3,0.4171,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,365534,Delhi,715.0,292.72,0.4337,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,365534,HR-NCR,428.0,233.96,0.2028,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,365678,Delhi,252.0,175.9,0.0821,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,37083,Bengaluru,4232.0,4282.45,0.751,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,380156,Delhi,335.0,251.65,0.0678,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,381789,Delhi,237.0,175.9,0.0868,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,383411,HR-NCR,493.0,451.79,0.0748,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,388638,HR-NCR,409.0,244.78,0.1623,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,389665,Delhi,295.0,240.57,0.0416,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,389683,Delhi,448.0,349.67,0.1131,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,389701,Delhi,325.0,241.31,0.084,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,389735,HR-NCR,483.0,415.78,0.0727,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,389944,Delhi,419.0,335.72,0.0772,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,3913,HR-NCR,1533.0,1315.07,0.4125,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,391306,Bengaluru,4439.0,4402.97,0.6405,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,392931,Delhi,371.0,283.24,0.0936,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,39410,Bengaluru,469.0,479.1,0.0499,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,39492,Delhi,231.0,207.87,0.0411,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,403799,Bengaluru,349.0,325.78,0.0369,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,403804,Delhi,449.0,331.7,0.1119,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,405595,Delhi,345.0,331.7,0.0318,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,415627,Delhi,512.0,396.69,0.1228,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,425780,Bengaluru,433.0,326.69,0.0978,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,439931,Delhi,264.0,208.74,0.0406,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,440057,Delhi,238.0,186.16,0.0654,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,440200,Delhi,317.0,264.02,0.0468,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,445675,Delhi,2109.0,2106.04,0.7561,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,446728,Delhi,259.0,175.9,0.0745,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,448096,HR-NCR,1006.0,921.51,0.2319,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,455780,Delhi,355.0,311.19,0.0563,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,459720,Bengaluru,472.0,736.08,0.2749,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,463281,Mumbai,207.0,185.29,0.0673,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,467648,Bengaluru,328.0,293.29,0.0439,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,467649,Bengaluru,227.0,175.9,0.0552,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,467651,Bengaluru,323.0,242.17,0.0822,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,477482,HR-NCR,619.0,424.35,0.2197,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,478814,Delhi,350.0,196.8,0.1386,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,484064,Delhi,202.0,559.72,0.361,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,4943,Delhi,580.0,518.76,0.0999,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,52,Mumbai,256.0,175.9,0.0662,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,67352,Delhi,319.0,269.34,0.0554,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,81953,Delhi,551.0,480.79,0.1083,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-03,86,Delhi,443.0,347.36,0.1061,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,105,Bengaluru,637.0,594.52,0.1107,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,127083,Delhi,277.0,274.79,0.0519,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,15907,Bengaluru,617.0,306.8,0.3574,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,166849,Bengaluru,941.0,811.53,0.2505,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,17,Delhi,449.0,443.95,0.0818,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,174727,Delhi,480.0,358.02,0.1192,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,17748,HR-NCR,1887.0,1913.14,0.3993,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,17748,Mumbai,432.0,427.3,0.0587,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,18585,Delhi,890.0,477.52,0.4455,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,18851,Delhi,716.0,707.55,0.1227,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,18857,HR-NCR,280.0,268.37,0.036,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,21869,Delhi,454.0,386.13,0.0773,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,225254,Delhi,267.0,268.37,0.0006,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,233518,Delhi,109.0,264.63,0.1797,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,23379,Delhi,579.0,550.5,0.1333,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,23742,Delhi,294.0,268.37,0.0288,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,238044,Bengaluru,213.0,207.11,0.0239,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,25268,Bengaluru,224.0,215.28,0.0538,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,318058,Delhi,199.0,186.01,0.0258,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,339153,Mumbai,178.0,177.04,0.0603,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,339309,HR-NCR,604.0,551.06,0.1181,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,355012,Bengaluru,327.0,296.27,0.0467,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,365455,Delhi,328.0,735.16,0.4551,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,365534,HR-NCR,364.0,231.87,0.1221,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,369013,Bengaluru,580.0,572.19,0.0838,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,37083,Bengaluru,4206.0,4277.17,0.7639,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,372351,Delhi,267.0,175.88,0.081,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,379583,Delhi,283.0,220.31,0.0379,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,3889,HR-NCR,735.0,1413.72,0.5774,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,389662,Delhi,263.0,240.71,0.0225,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,389668,HR-NCR,187.0,175.88,0.0817,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,389714,Delhi,255.0,192.12,0.0569,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,389735,HR-NCR,463.0,415.31,0.0693,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,389815,Delhi,251.0,237.48,0.0331,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,389944,Delhi,383.0,331.91,0.0495,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,391333,Delhi,470.0,775.76,0.3318,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,392931,Delhi,337.0,283.01,0.0582,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,39492,Delhi,217.0,207.11,0.0746,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,39493,Delhi,624.0,550.5,0.1302,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,39493,HR-NCR,324.0,267.6,0.0547,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,3952,Bengaluru,114.0,192.12,0.1613,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,403219,Delhi,321.0,243.68,0.0774,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,403776,Delhi,345.0,283.01,0.0538,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,415627,Bengaluru,194.0,207.11,0.0274,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,421747,Bengaluru,311.0,266.44,0.0404,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,425780,Bengaluru,376.0,305.63,0.0566,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,437475,Delhi,176.0,175.88,0.0645,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,439959,Delhi,388.0,243.68,0.1466,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,443549,Delhi,285.0,247.58,0.0317,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,446707,Bengaluru,1032.0,1044.0,0.2544,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,446728,Delhi,235.0,177.04,0.0713,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,467637,Delhi,270.0,235.24,0.0239,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,467652,Bengaluru,450.0,328.09,0.1105,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,468137,Delhi,199.0,202.4,0.01,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,480925,HR-NCR,288.0,238.65,0.0284,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,4943,Bengaluru,1001.0,1019.05,0.2415,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,56692,Delhi,1147.0,1126.82,0.2533,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,57903,Delhi,230.0,192.12,0.0468,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,605,Delhi,524.0,443.04,0.1056,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,608,Delhi,340.0,307.65,0.0651,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-02,80165,Bengaluru,212.0,193.29,0.0305,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,106,HR-NCR,176.0,165.7,0.1136,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,10697,Delhi,270.0,235.35,0.0573,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,11020,Delhi,359.0,297.19,0.0742,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,14162,HR-NCR,188.0,180.48,0.0855,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,160704,HR-NCR,1406.0,1519.66,0.3567,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,17678,Delhi,170.0,282.4,0.101,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,18546,Bengaluru,432.0,209.47,0.2469,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,18548,Delhi,240.0,192.7,0.0819,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,192,Delhi,1369.0,1269.13,0.3018,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,299087,Delhi,179.0,159.31,0.0639,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,307780,Delhi,473.0,215.57,0.2827,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,309921,Bengaluru,3240.0,3216.41,0.6787,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,315221,Delhi,131.0,180.48,0.0506,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,329500,Delhi,1339.0,1992.12,0.5514,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,34819,Delhi,240.0,182.49,0.0877,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,352443,Bengaluru,787.0,834.87,0.1599,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,366654,Bengaluru,233.0,159.31,0.0915,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,369013,Delhi,186.0,235.35,0.0368,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,37273,HR-NCR,264.0,215.57,0.0488,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,382102,HR-NCR,57.0,159.31,0.1523,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,389662,Delhi,245.0,212.35,0.0456,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,39493,Bengaluru,410.0,321.36,0.0965,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,400105,Bengaluru,621.0,396.79,0.2743,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,403219,Delhi,299.0,215.57,0.0853,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,403804,Delhi,395.0,281.96,0.1138,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,405595,Delhi,284.0,291.1,0.0023,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,421687,Delhi,156.0,226.88,0.0518,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,422948,Delhi,461.0,322.48,0.1297,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,423735,Mumbai,313.0,454.62,0.1231,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,459720,Delhi,133.0,307.49,0.1979,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,467651,Delhi,903.0,622.07,0.3545,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,480044,Delhi,334.0,233.88,0.1045,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,52,HR-NCR,1151.0,822.87,0.4403,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,55360,Delhi,322.0,369.65,0.0659,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,56692,HR-NCR,530.0,395.84,0.1399,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,605,HR-NCR,291.0,234.48,0.0538,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,60749,HR-NCR,166.0,159.31,0.1338,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,91891,HR-NCR,182.0,543.06,0.3723,DROP_STOCKOUT,LOW,"Check inventory, stock availability, and delivery/supply status."
2022-07-01,93038,Delhi,256.0,235.35,0.0402,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
2022-07-01,99,Delhi,415.0,279.03,0.1286,SPIKE_DEMAND,LOW,Review inventory availability and prepare replenishment.
