product_id,city_name,total_periods,active_sales_days,zero_sales_pct,ADI,CV2,mean_non_zero_demand,overall_mean_daily_demand,demand_category
62221,HR-NCR,91,71,21.98,1.282,0.106,19.14,14.93,Smooth
62221,Mumbai,91,71,21.98,1.282,0.273,9.39,7.33,Smooth
62716,Bengaluru,91,33,63.74,2.758,0.792,4.18,1.52,Lumpy
62716,Delhi,91,35,61.54,2.6,1.065,12.0,4.62,Lumpy
62716,HR-NCR,91,43,52.75,2.116,0.95,6.0,2.84,Lumpy
62716,Mumbai,91,40,56.04,2.275,0.242,5.12,2.25,Intermittent
62747,Mumbai,91,57,37.36,1.596,0.249,3.12,1.96,Intermittent
63167,Bengaluru,91,19,79.12,4.789,0.113,1.21,0.25,Intermittent
63167,Delhi,91,32,64.84,2.844,0.197,1.31,0.46,Intermittent
63167,HR-NCR,91,29,68.13,3.138,0.092,1.14,0.36,Intermittent
63167,Mumbai,91,11,87.91,8.273,0.069,1.09,0.13,Intermittent
63194,Bengaluru,91,71,21.98,1.282,0.174,7.21,5.63,Smooth
63194,Delhi,91,71,21.98,1.282,0.21,15.0,11.7,Smooth
63194,HR-NCR,91,71,21.98,1.282,0.157,11.63,9.08,Smooth
63194,Mumbai,91,70,23.08,1.3,0.234,4.33,3.33,Smooth
63225,Delhi,91,24,73.63,3.792,0.25,2.0,0.53,Intermittent
63225,HR-NCR,91,18,80.22,5.056,0.286,1.56,0.31,Intermittent
63239,Bengaluru,91,71,21.98,1.282,0.211,6.55,5.11,Smooth
63239,Delhi,91,71,21.98,1.282,0.255,109.89,85.74,Smooth
63239,HR-NCR,91,71,21.98,1.282,0.422,42.96,33.52,Smooth
63239,Mumbai,91,70,23.08,1.3,0.373,4.61,3.55,Smooth
63297,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
63628,Bengaluru,91,71,21.98,1.282,0.289,98.96,77.21,Smooth
63628,Delhi,91,71,21.98,1.282,0.068,227.44,177.45,Smooth
63628,HR-NCR,91,71,21.98,1.282,0.095,113.49,88.55,Smooth
63628,Mumbai,91,71,21.98,1.282,0.061,59.75,46.62,Smooth
63659,Bengaluru,91,25,72.53,3.64,0.817,9.6,2.64,Lumpy
63659,Mumbai,91,58,36.26,1.569,0.488,8.48,5.41,Intermittent
63693,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
63722,Bengaluru,91,71,21.98,1.282,0.068,36.68,28.62,Smooth
63722,Mumbai,91,11,87.91,8.273,0.364,2.0,0.24,Intermittent
63814,Bengaluru,91,71,21.98,1.282,0.132,12.96,10.11,Smooth
63814,Delhi,91,71,21.98,1.282,0.096,26.96,21.03,Smooth
63814,HR-NCR,91,71,21.98,1.282,0.145,14.0,10.92,Smooth
63814,Mumbai,91,71,21.98,1.282,0.242,9.2,7.18,Smooth
63818,Bengaluru,91,66,27.47,1.379,0.321,12.36,8.97,Intermittent
63818,Delhi,91,71,21.98,1.282,0.156,25.27,19.71,Smooth
63818,HR-NCR,91,70,23.08,1.3,0.182,9.91,7.63,Smooth
63818,Mumbai,91,70,23.08,1.3,0.185,14.01,10.78,Smooth
63826,Bengaluru,91,71,21.98,1.282,0.196,13.14,10.25,Smooth
63904,Delhi,91,7,92.31,13.0,0.599,2.57,0.2,Lumpy
63904,HR-NCR,91,6,93.41,15.167,0.32,1.67,0.11,Intermittent
64120,Bengaluru,91,69,24.18,1.319,0.243,6.19,4.69,Smooth
64120,Delhi,91,21,76.92,4.333,0.403,2.71,0.63,Intermittent
64120,HR-NCR,91,9,90.11,10.111,0.116,1.22,0.12,Intermittent
64120,Mumbai,91,20,78.02,4.55,0.125,1.35,0.3,Intermittent
64782,Bengaluru,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
64782,Delhi,91,4,95.6,22.75,0.12,1.25,0.05,Intermittent
64782,Mumbai,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
65677,Delhi,91,70,23.08,1.3,0.213,200.83,154.48,Smooth
65677,HR-NCR,91,69,24.18,1.319,0.218,123.38,93.55,Smooth
65679,Delhi,91,71,21.98,1.282,0.101,143.3,111.8,Smooth
65679,HR-NCR,91,71,21.98,1.282,0.145,97.3,75.91,Smooth
65680,Delhi,91,71,21.98,1.282,0.067,75.82,59.15,Smooth
65680,HR-NCR,91,71,21.98,1.282,0.113,39.86,31.1,Smooth
66042,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
66044,HR-NCR,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
66133,Bengaluru,91,70,23.08,1.3,0.232,3.69,2.84,Smooth
66133,Delhi,91,70,23.08,1.3,0.278,3.99,3.07,Smooth
66133,HR-NCR,91,66,27.47,1.379,0.308,2.41,1.75,Intermittent
66133,Mumbai,91,67,26.37,1.358,0.415,2.43,1.79,Intermittent
66152,Bengaluru,91,70,23.08,1.3,0.494,6.01,4.63,Erratic
66152,Delhi,91,69,24.18,1.319,0.209,6.48,4.91,Smooth
66152,HR-NCR,91,69,24.18,1.319,0.235,4.3,3.26,Smooth
66152,Mumbai,91,52,42.86,1.75,0.407,2.04,1.16,Intermittent
66195,Bengaluru,91,57,37.36,1.596,0.573,3.49,2.19,Lumpy
66229,Bengaluru,91,71,21.98,1.282,0.059,92.11,71.87,Smooth
66302,Delhi,91,10,89.01,9.1,0.0,1.0,0.11,Intermittent
66302,HR-NCR,91,4,95.6,22.75,0.12,1.25,0.05,Intermittent
66307,Bengaluru,91,71,21.98,1.282,0.219,8.82,6.88,Smooth
66307,Delhi,91,70,23.08,1.3,0.187,9.53,7.33,Smooth
66307,HR-NCR,91,69,24.18,1.319,0.301,6.64,5.03,Smooth
66307,Mumbai,91,70,23.08,1.3,0.202,7.17,5.52,Smooth
66309,Bengaluru,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
66309,Delhi,91,32,64.84,2.844,0.451,4.69,1.65,Intermittent
66330,Bengaluru,91,34,62.64,2.676,0.382,2.0,0.75,Intermittent
66330,Delhi,91,68,25.27,1.338,0.538,5.16,3.86,Lumpy
66330,HR-NCR,91,54,40.66,1.685,0.458,4.56,2.7,Intermittent
66330,Mumbai,91,8,91.21,11.375,0.124,1.38,0.12,Intermittent
66333,Bengaluru,91,71,21.98,1.282,0.255,12.18,9.51,Smooth
66333,Mumbai,91,59,35.16,1.542,0.212,8.15,5.29,Intermittent
66337,Bengaluru,91,71,21.98,1.282,0.115,30.79,24.02,Smooth
66337,Delhi,91,71,21.98,1.282,0.055,55.63,43.41,Smooth
66337,HR-NCR,91,71,21.98,1.282,0.083,32.27,25.18,Smooth
66337,Mumbai,91,71,21.98,1.282,0.163,12.7,9.91,Smooth
66340,Delhi,91,57,37.36,1.596,0.227,10.72,6.71,Intermittent
66340,HR-NCR,91,68,25.27,1.338,0.442,9.0,6.73,Intermittent
66340,Mumbai,91,20,78.02,4.55,0.48,6.75,1.48,Intermittent
66412,Delhi,91,63,30.77,1.444,0.111,43.97,30.44,Intermittent
66412,HR-NCR,91,63,30.77,1.444,0.172,51.11,35.38,Intermittent
66522,Bengaluru,91,69,24.18,1.319,0.328,3.36,2.55,Smooth
66522,Delhi,91,71,21.98,1.282,0.171,11.28,8.8,Smooth
66522,HR-NCR,91,68,25.27,1.338,0.191,4.49,3.35,Intermittent
66522,Mumbai,91,52,42.86,1.75,0.284,1.73,0.99,Intermittent
66631,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
66631,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
66741,Delhi,91,71,21.98,1.282,0.145,25.31,19.75,Smooth
66741,HR-NCR,91,69,24.18,1.319,0.293,5.77,4.37,Smooth
66826,Bengaluru,91,6,93.41,15.167,0.36,2.5,0.16,Intermittent
66856,Delhi,91,23,74.73,3.957,0.104,1.17,0.3,Intermittent
66856,HR-NCR,91,25,72.53,3.64,0.406,1.48,0.41,Intermittent
66988,Bengaluru,91,56,38.46,1.625,0.541,3.89,2.4,Lumpy
67018,HR-NCR,91,5,94.51,18.2,0.111,1.2,0.07,Intermittent
67045,Bengaluru,91,67,26.37,1.358,0.216,11.79,8.68,Intermittent
67045,Delhi,91,69,24.18,1.319,0.388,22.94,17.4,Smooth
67045,HR-NCR,91,64,29.67,1.422,0.426,9.36,6.58,Intermittent
67045,Mumbai,91,6,93.41,15.167,0.314,3.67,0.24,Intermittent
67065,Bengaluru,91,69,24.18,1.319,0.334,3.19,2.42,Smooth
67065,Delhi,91,67,26.37,1.358,0.353,4.4,3.24,Intermittent
67065,HR-NCR,91,58,36.26,1.569,0.385,2.64,1.68,Intermittent
67065,Mumbai,91,5,94.51,18.2,0.122,1.4,0.08,Intermittent
67075,Bengaluru,91,70,23.08,1.3,0.214,29.41,22.63,Smooth
67075,Delhi,91,71,21.98,1.282,0.107,51.23,39.97,Smooth
67075,HR-NCR,91,71,21.98,1.282,0.128,38.13,29.75,Smooth
67075,Mumbai,91,71,21.98,1.282,0.259,14.49,11.31,Smooth
67204,Bengaluru,91,19,79.12,4.789,0.077,1.11,0.23,Intermittent
67204,Delhi,91,24,73.63,3.792,0.222,1.5,0.4,Intermittent
67204,HR-NCR,91,22,75.82,4.136,0.334,1.32,0.32,Intermittent
67204,Mumbai,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
67212,Bengaluru,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
67212,Delhi,91,14,84.62,6.5,0.302,1.5,0.23,Intermittent
67212,HR-NCR,91,7,92.31,13.0,0.094,1.14,0.09,Intermittent
67212,Mumbai,91,2,97.8,45.5,0.25,2.0,0.04,Intermittent
67214,Bengaluru,91,2,97.8,45.5,0.111,1.5,0.03,Intermittent
67214,Delhi,91,16,82.42,5.688,0.231,1.62,0.29,Intermittent
67214,HR-NCR,91,5,94.51,18.2,0.563,1.6,0.09,Lumpy
67214,Mumbai,91,8,91.21,11.375,0.444,1.5,0.13,Intermittent
67344,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
67344,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
67345,Bengaluru,91,54,40.66,1.685,0.179,1.65,0.98,Intermittent
67345,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
67345,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
67345,Mumbai,91,34,62.64,2.676,0.268,1.5,0.56,Intermittent
67346,Bengaluru,91,71,21.98,1.282,0.349,24.87,19.41,Smooth
67346,Delhi,91,71,21.98,1.282,0.186,195.55,152.57,Smooth
67346,HR-NCR,91,71,21.98,1.282,0.176,80.66,62.93,Smooth
67346,Mumbai,91,71,21.98,1.282,0.704,14.56,11.36,Erratic
67351,Bengaluru,91,71,21.98,1.282,0.104,21.97,17.14,Smooth
67351,Delhi,91,71,21.98,1.282,0.043,84.85,66.2,Smooth
67351,HR-NCR,91,71,21.98,1.282,0.036,47.54,37.09,Smooth
67351,Mumbai,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
67352,Bengaluru,91,71,21.98,1.282,0.221,13.52,10.55,Smooth
67352,Delhi,91,71,21.98,1.282,0.048,206.08,160.79,Smooth
67352,HR-NCR,91,71,21.98,1.282,0.146,84.31,65.78,Smooth
67352,Mumbai,91,71,21.98,1.282,0.165,14.35,11.2,Smooth
67365,Delhi,91,4,95.6,22.75,0.375,2.0,0.09,Intermittent
67365,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
67372,Bengaluru,91,67,26.37,1.358,0.507,107.1,78.86,Lumpy
67372,Delhi,91,71,21.98,1.282,0.051,678.03,529.01,Smooth
67372,HR-NCR,91,71,21.98,1.282,0.077,328.07,255.97,Smooth
67372,Mumbai,91,64,29.67,1.422,0.169,83.53,58.75,Intermittent
67380,Bengaluru,91,71,21.98,1.282,0.204,12.01,9.37,Smooth
67380,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
67380,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
67380,Mumbai,91,40,56.04,2.275,0.275,2.0,0.88,Intermittent
67388,Bengaluru,91,63,30.77,1.444,0.432,3.24,2.24,Intermittent
67388,Delhi,91,69,24.18,1.319,0.317,4.09,3.1,Smooth
67388,HR-NCR,91,52,42.86,1.75,0.419,2.27,1.3,Intermittent
67388,Mumbai,91,33,63.74,2.758,0.478,1.52,0.55,Intermittent
67393,Bengaluru,91,71,21.98,1.282,0.254,13.96,10.89,Smooth
67393,Delhi,91,70,23.08,1.3,0.342,15.43,11.87,Smooth
67393,HR-NCR,91,71,21.98,1.282,0.151,13.27,10.35,Smooth
67393,Mumbai,91,71,21.98,1.282,0.205,11.8,9.21,Smooth
67394,Bengaluru,91,71,21.98,1.282,0.097,38.79,30.26,Smooth
67394,Mumbai,91,4,95.6,22.75,0.111,1.5,0.07,Intermittent
67402,Bengaluru,91,70,23.08,1.3,0.251,5.34,4.11,Smooth
67402,Delhi,91,71,21.98,1.282,0.158,25.23,19.68,Smooth
67402,HR-NCR,91,71,21.98,1.282,0.228,6.3,4.91,Smooth
67402,Mumbai,91,69,24.18,1.319,0.231,4.74,3.59,Smooth
67613,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67613,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67613,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67620,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67620,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67620,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67622,Mumbai,91,71,21.98,1.282,0.092,64.04,49.97,Smooth
67624,Mumbai,91,9,90.11,10.111,1.109,1.78,0.18,Lumpy
67626,Mumbai,91,8,91.21,11.375,0.938,2.0,0.18,Lumpy
67709,Bengaluru,91,71,21.98,1.282,0.213,7.35,5.74,Smooth
67709,Delhi,91,71,21.98,1.282,0.23,7.96,6.21,Smooth
67709,HR-NCR,91,71,21.98,1.282,0.415,5.37,4.19,Smooth
67709,Mumbai,91,58,36.26,1.569,0.398,2.78,1.77,Intermittent
67711,Bengaluru,91,71,21.98,1.282,0.164,7.66,5.98,Smooth
67711,Delhi,91,71,21.98,1.282,0.193,9.54,7.44,Smooth
67711,HR-NCR,91,70,23.08,1.3,0.311,5.84,4.49,Smooth
67711,Mumbai,91,50,45.05,1.82,0.35,2.08,1.14,Intermittent
67782,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
67823,Mumbai,91,45,50.55,2.022,0.304,1.67,0.82,Intermittent
67832,Mumbai,91,12,86.81,7.583,0.12,1.25,0.16,Intermittent
67849,Bengaluru,91,71,21.98,1.282,0.168,6.69,5.22,Smooth
67849,Delhi,91,60,34.07,1.517,0.595,5.13,3.38,Lumpy
67849,HR-NCR,91,42,53.85,2.167,0.322,2.88,1.33,Intermittent
67849,Mumbai,91,48,47.25,1.896,0.434,2.44,1.29,Intermittent
67852,Delhi,91,21,76.92,4.333,0.094,1.14,0.26,Intermittent
67852,HR-NCR,91,8,91.21,11.375,0.086,1.12,0.1,Intermittent
67852,Mumbai,91,11,87.91,8.273,0.222,1.36,0.16,Intermittent
67917,Bengaluru,91,71,21.98,1.282,0.175,9.89,7.71,Smooth
67917,Delhi,91,68,25.27,1.338,0.249,5.75,4.3,Intermittent
67917,HR-NCR,91,67,26.37,1.358,0.292,3.97,2.92,Intermittent
67917,Mumbai,91,57,37.36,1.596,0.348,2.32,1.45,Intermittent
68033,Mumbai,91,57,37.36,1.596,0.407,2.53,1.58,Intermittent
68041,Bengaluru,91,56,38.46,1.625,0.266,2.05,1.26,Intermittent
68041,Delhi,91,71,21.98,1.282,0.091,9.28,7.24,Smooth
68041,HR-NCR,91,66,27.47,1.379,0.306,2.8,2.03,Intermittent
68041,Mumbai,91,3,96.7,30.333,0.125,1.33,0.04,Intermittent
68312,Bengaluru,91,45,50.55,2.022,0.558,2.62,1.3,Lumpy
68312,Delhi,91,67,26.37,1.358,0.469,3.34,2.46,Intermittent
68312,HR-NCR,91,58,36.26,1.569,0.453,2.29,1.46,Intermittent
68312,Mumbai,91,29,68.13,3.138,0.371,1.59,0.51,Intermittent
68318,Mumbai,91,33,63.74,2.758,0.547,2.42,0.88,Lumpy
68320,Delhi,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
68320,HR-NCR,91,3,96.7,30.333,0.125,1.33,0.04,Intermittent
68320,Mumbai,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
68342,Bengaluru,91,71,21.98,1.282,0.211,9.38,7.32,Smooth
68342,Delhi,91,71,21.98,1.282,0.142,24.65,19.23,Smooth
68342,HR-NCR,91,70,23.08,1.3,0.225,12.67,9.75,Smooth
68342,Mumbai,91,69,24.18,1.319,0.225,5.14,3.9,Smooth
68350,Bengaluru,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
68350,Delhi,91,64,29.67,1.422,0.305,3.91,2.75,Intermittent
68350,HR-NCR,91,55,39.56,1.655,0.373,2.64,1.59,Intermittent
68350,Mumbai,91,20,78.02,4.55,0.173,1.4,0.31,Intermittent
68358,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
68358,Delhi,91,8,91.21,11.375,0.086,1.12,0.1,Intermittent
68358,HR-NCR,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
68366,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
68366,Delhi,91,67,26.37,1.358,0.339,86.69,63.82,Intermittent
68366,HR-NCR,91,60,34.07,1.517,0.283,50.33,33.19,Intermittent
68482,Bengaluru,91,71,21.98,1.282,0.228,186.65,145.63,Smooth
68483,Bengaluru,91,70,23.08,1.3,0.081,128.8,99.08,Smooth
68483,Mumbai,91,71,21.98,1.282,0.061,49.97,38.99,Smooth
68554,Delhi,91,52,42.86,1.75,0.174,227.63,130.08,Intermittent
68554,HR-NCR,91,50,45.05,1.82,0.22,383.5,210.71,Intermittent
68554,Mumbai,91,71,21.98,1.282,0.533,145.61,113.6,Erratic
68577,Delhi,91,71,21.98,1.282,0.078,73.27,57.16,Smooth
68577,HR-NCR,91,71,21.98,1.282,0.098,28.82,22.48,Smooth
68580,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
68584,Bengaluru,91,50,45.05,1.82,0.212,14.68,8.07,Intermittent
68584,Delhi,91,70,23.08,1.3,0.46,14.84,11.42,Smooth
68584,HR-NCR,91,64,29.67,1.422,0.391,10.77,7.57,Intermittent
68584,Mumbai,91,32,64.84,2.844,0.396,2.06,0.73,Intermittent
68590,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
68591,Mumbai,91,8,91.21,11.375,0.086,1.12,0.1,Intermittent
68592,Bengaluru,91,71,21.98,1.282,0.201,5.8,4.53,Smooth
68592,Delhi,91,70,23.08,1.3,0.317,3.11,2.4,Smooth
68592,HR-NCR,91,65,28.57,1.4,0.264,2.46,1.76,Intermittent
68592,Mumbai,91,50,45.05,1.82,0.185,1.8,0.99,Intermittent
68599,Bengaluru,91,20,78.02,4.55,0.369,2.75,0.6,Intermittent
68599,Delhi,91,15,83.52,6.067,0.519,8.8,1.45,Lumpy
68599,HR-NCR,91,13,85.71,7.0,0.597,3.77,0.54,Lumpy
68599,Mumbai,91,16,82.42,5.688,0.781,2.0,0.35,Lumpy
68619,Delhi,91,62,31.87,1.468,0.306,2.98,2.03,Intermittent
68630,Bengaluru,91,64,29.67,1.422,0.389,25.52,17.95,Intermittent
68630,Mumbai,91,19,79.12,4.789,0.665,7.11,1.48,Lumpy
68636,HR-NCR,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
68636,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
68643,Bengaluru,91,71,21.98,1.282,0.23,10.61,8.27,Smooth
68643,Delhi,91,71,21.98,1.282,0.299,10.14,7.91,Smooth
68643,HR-NCR,91,71,21.98,1.282,0.244,9.11,7.11,Smooth
68643,Mumbai,91,70,23.08,1.3,0.352,4.4,3.38,Smooth
68711,Mumbai,91,71,21.98,1.282,0.242,7.3,5.69,Smooth
68713,Bengaluru,91,71,21.98,1.282,0.218,14.89,11.62,Smooth
68713,Delhi,91,71,21.98,1.282,0.084,24.82,19.36,Smooth
68713,HR-NCR,91,70,23.08,1.3,0.274,6.91,5.32,Smooth
68713,Mumbai,91,68,25.27,1.338,0.442,4.03,3.01,Intermittent
68738,Delhi,91,28,69.23,3.25,0.917,11.21,3.45,Lumpy
68738,HR-NCR,91,20,78.02,4.55,0.774,4.3,0.95,Lumpy
68738,Mumbai,91,32,64.84,2.844,0.484,3.66,1.29,Intermittent
69047,Bengaluru,91,38,58.24,2.395,0.578,7.13,2.98,Lumpy
69047,Delhi,91,54,40.66,1.685,0.707,23.31,13.84,Lumpy
69047,HR-NCR,91,50,45.05,1.82,0.254,22.76,12.51,Intermittent
69047,Mumbai,91,50,45.05,1.82,0.174,8.6,4.73,Intermittent
69250,Bengaluru,91,71,21.98,1.282,0.16,16.77,13.09,Smooth
69250,Delhi,91,71,21.98,1.282,0.066,45.75,35.69,Smooth
69250,HR-NCR,91,71,21.98,1.282,0.114,34.35,26.8,Smooth
69250,Mumbai,91,71,21.98,1.282,0.197,7.9,6.16,Smooth
69334,Delhi,91,71,21.98,1.282,0.362,5.13,4.0,Smooth
69334,HR-NCR,91,51,43.96,1.784,0.326,2.14,1.2,Intermittent
69334,Mumbai,91,48,47.25,1.896,0.32,2.42,1.27,Intermittent
69381,Delhi,91,9,90.11,10.111,0.116,1.22,0.12,Intermittent
69381,HR-NCR,91,5,94.51,18.2,0.111,1.2,0.07,Intermittent
69430,Bengaluru,91,1,98.9,91.0,0.0,2.0,0.02,Intermittent
69430,Delhi,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
69430,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
69430,Mumbai,91,69,24.18,1.319,0.241,6.83,5.18,Smooth
69443,Delhi,91,71,21.98,1.282,0.05,53.27,41.56,Smooth
69443,HR-NCR,91,71,21.98,1.282,0.08,19.75,15.41,Smooth
69452,Bengaluru,91,71,21.98,1.282,0.641,22.04,17.2,Erratic
69452,Delhi,91,71,21.98,1.282,0.649,97.01,75.69,Erratic
69452,HR-NCR,91,71,21.98,1.282,0.403,32.61,25.44,Smooth
69452,Mumbai,91,71,21.98,1.282,0.573,25.63,20.0,Erratic
69633,Bengaluru,91,53,41.76,1.717,0.95,10.58,6.16,Lumpy
69633,Delhi,91,71,21.98,1.282,0.406,62.0,48.37,Smooth
69633,HR-NCR,91,71,21.98,1.282,0.512,20.24,15.79,Erratic
69633,Mumbai,91,67,26.37,1.358,0.446,12.19,8.98,Intermittent
69634,Bengaluru,91,49,46.15,1.857,0.465,2.76,1.48,Intermittent
69634,Mumbai,91,67,26.37,1.358,0.218,4.21,3.1,Intermittent
70107,Mumbai,91,60,34.07,1.517,0.32,3.37,2.22,Intermittent
70118,Mumbai,91,69,24.18,1.319,0.476,5.19,3.93,Smooth
70216,Bengaluru,91,68,25.27,1.338,0.308,3.37,2.52,Intermittent
70216,Delhi,91,69,24.18,1.319,0.419,6.59,5.0,Smooth
70216,HR-NCR,91,49,46.15,1.857,0.282,1.84,0.99,Intermittent
70216,Mumbai,91,47,48.35,1.936,0.397,1.85,0.96,Intermittent
70236,Delhi,91,57,37.36,1.596,0.466,2.32,1.45,Intermittent
70236,HR-NCR,91,37,59.34,2.459,0.299,1.95,0.79,Intermittent
70236,Mumbai,91,14,84.62,6.5,0.533,1.86,0.29,Lumpy
70246,Bengaluru,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
70246,Mumbai,91,4,95.6,22.75,0.12,1.25,0.05,Intermittent
70304,Bengaluru,91,69,24.18,1.319,0.229,3.78,2.87,Smooth
70304,Delhi,91,64,29.67,1.422,0.822,11.67,8.21,Lumpy
70304,HR-NCR,91,71,21.98,1.282,0.376,5.37,4.19,Smooth
70304,Mumbai,91,66,27.47,1.379,0.428,2.61,1.89,Intermittent
70960,Bengaluru,91,13,85.71,7.0,0.289,6.38,0.91,Intermittent
70960,Delhi,91,39,57.14,2.333,1.07,25.18,10.79,Lumpy
70960,HR-NCR,91,12,86.81,7.583,0.333,1.5,0.2,Intermittent
70960,Mumbai,91,23,74.73,3.957,1.502,3.96,1.0,Lumpy
71051,Bengaluru,91,71,21.98,1.282,0.21,11.76,9.18,Smooth
71051,Delhi,91,71,21.98,1.282,0.136,23.96,18.69,Smooth
71051,HR-NCR,91,70,23.08,1.3,0.246,15.5,11.92,Smooth
71051,Mumbai,91,71,21.98,1.282,0.223,6.45,5.03,Smooth
71068,Mumbai,91,46,49.45,1.978,0.764,2.59,1.31,Lumpy
71069,Mumbai,91,11,87.91,8.273,0.203,1.45,0.18,Intermittent
71070,Mumbai,91,41,54.95,2.22,0.261,1.61,0.73,Intermittent
71074,Bengaluru,91,64,29.67,1.422,0.693,4.39,3.09,Lumpy
71074,Delhi,91,71,21.98,1.282,0.157,15.48,12.08,Smooth
71074,HR-NCR,91,70,23.08,1.3,0.213,6.83,5.25,Smooth
71074,Mumbai,91,71,21.98,1.282,0.308,5.49,4.29,Smooth
71096,Bengaluru,91,52,42.86,1.75,0.833,3.06,1.75,Lumpy
71096,Delhi,91,69,24.18,1.319,0.307,4.09,3.1,Smooth
71096,HR-NCR,91,60,34.07,1.517,0.35,2.52,1.66,Intermittent
71096,Mumbai,91,51,43.96,1.784,0.504,2.59,1.45,Lumpy
71153,Mumbai,91,71,21.98,1.282,0.28,4.76,3.71,Smooth
71165,Mumbai,91,71,21.98,1.282,0.353,8.92,6.96,Smooth
71190,Bengaluru,91,71,21.98,1.282,0.26,6.48,5.05,Smooth
71190,Delhi,91,57,37.36,1.596,0.405,2.39,1.49,Intermittent
71190,HR-NCR,91,52,42.86,1.75,0.359,1.71,0.98,Intermittent
71190,Mumbai,91,71,21.98,1.282,0.134,24.15,18.85,Smooth
71901,Bengaluru,91,66,27.47,1.379,0.577,4.94,3.58,Lumpy
71901,Delhi,91,32,64.84,2.844,0.514,4.16,1.46,Lumpy
71901,HR-NCR,91,21,76.92,4.333,0.75,2.29,0.53,Lumpy
71901,Mumbai,91,61,32.97,1.492,0.453,3.13,2.1,Intermittent
71902,Bengaluru,91,71,21.98,1.282,0.244,19.92,15.54,Smooth
71902,Delhi,91,28,69.23,3.25,0.478,2.36,0.73,Intermittent
71902,HR-NCR,91,12,86.81,7.583,0.399,2.25,0.3,Intermittent
71902,Mumbai,91,59,35.16,1.542,0.56,3.66,2.37,Lumpy
72024,Bengaluru,91,59,35.16,1.542,1.345,5.24,3.4,Lumpy
72024,Delhi,91,68,25.27,1.338,0.645,10.76,8.04,Lumpy
72024,HR-NCR,91,69,24.18,1.319,0.438,7.52,5.7,Smooth
72024,Mumbai,91,55,39.56,1.655,0.529,4.4,2.66,Lumpy
72094,HR-NCR,91,1,98.9,91.0,0.0,2.0,0.02,Intermittent
72119,Bengaluru,91,49,46.15,1.857,0.369,2.06,1.11,Intermittent
72119,Delhi,91,71,21.98,1.282,0.338,6.2,4.84,Smooth
72119,HR-NCR,91,57,37.36,1.596,0.321,3.26,2.04,Intermittent
72119,Mumbai,91,50,45.05,1.82,0.256,1.78,0.98,Intermittent
72198,Bengaluru,91,5,94.51,18.2,0.111,1.2,0.07,Intermittent
72198,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
72198,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
72198,Mumbai,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
72199,Bengaluru,91,38,58.24,2.395,0.754,1.71,0.71,Lumpy
